class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
0.0,0.5594766139984131,0.8011423349380493,-0.9235270619392395,0.9991716146469116,0.5704183578491211,0.7787119150161743,-0.9212056994438171,0.9994810223579407,0.5780743956565857,0.7734100222587585,-0.9211825132369995,0.9994947910308838,0.5848904848098755,0.7673022150993347,-0.9212982058525085,0.9994933605194092,0.5474098920822144,0.7812734246253967,-0.9260386228561401,0.9993626475334167,0.5395828485488892,0.7778862118721008,-0.9261622428894043,0.9993121027946472,0.5321208834648132,0.7738966345787048,-0.9263221621513367,0.9992988705635071,0.6000328063964844,0.7272352576255798,-0.7923682332038879,0.9996178150177002,0.515289843082428,0.7423643469810486,-0.8048301935195923,0.9994109869003296,0.5715922117233276,0.7961229681968689,-0.8579160571098328,0.999563455581665,0.5478878021240234,0.7982400059700012,-0.863172709941864,0.9995695352554321,0.6618914604187012,0.7467264533042908,-0.6133507490158081,0.999128520488739,0.45423707365989685,0.735876739025116,-0.641484797000885,0.9987499713897705,0.643181324005127,0.9652847051620483,-0.6231632232666016,0.9100808501243591,0.46494555473327637,0.9616292715072632,-0.6465840339660645,0.9394891858100891,0.6235364079475403,1.1452666521072388,-0.7332354784011841,0.8409721851348877,0.46190279722213745,1.1371959447860718,-0.7387951612472534,0.8898724317550659,0.6358492970466614,1.1786599159240723,-0.802274227142334,0.7528372406959534,0.445589154958725,1.1677864789962769,-0.8121762275695801,0.8188847303390503,0.6094818115234375,1.1727441549301147,-0.8350266218185425,0.7881736159324646,0.46888676285743713,1.1668416261672974,-0.836260199546814,0.8522102236747742,0.5989897847175598,1.1600091457366943,-0.7519127130508423,0.7992420792579651,0.482338011264801,1.1533966064453125,-0.7543640732765198,0.8541293740272522,0.6091596484184265,0.6942673325538635,-3.1633862818125635e-06,0.9983506798744202,0.5054181814193726,0.6851163506507874,-2.7642410714179277e-05,0.9982643723487854,0.6966068744659424,0.903288722038269,-0.14335772395133972,0.48408377170562744,0.49688729643821716,0.872959315776825,-0.0847259908914566,0.43708962202072144,0.587653398513794,0.8436517119407654,0.2600749433040619,0.06408681720495224,0.5542141795158386,0.8285827040672302,0.2554440200328827,0.07968471944332123,0.5697207450866699,0.8052882552146912,0.3134109377861023,0.06531507521867752,0.5495997667312622,0.799777626991272,0.30416175723075867,0.06376384943723679,0.5495899319648743,0.8649505972862244,0.32637640833854675,0.08190180361270905,0.5954124331474304,0.8414030075073242,0.322212278842926,0.09294212609529495
0.0,0.5556851029396057,0.5294539928436279,-1.0086079835891724,0.9992085695266724,0.566583514213562,0.4984627068042755,-1.0073267221450806,0.9989348649978638,0.5741788744926453,0.4959627687931061,-1.007218837738037,0.9988932013511658,0.5806691646575928,0.493730753660202,-1.007433533668518,0.9985008835792542,0.5413263440132141,0.5019387602806091,-1.005338430404663,0.9986748695373535,0.5340678691864014,0.5010242462158203,-1.0055612325668335,0.9986908435821533,0.5275256633758545,0.4993884265422821,-1.0058914422988892,0.9984385967254639,0.5948249101638794,0.4829203486442566,-0.845223069190979,0.9986483454704285,0.5173327326774597,0.4978332817554474,-0.8314874768257141,0.9990270733833313,0.570084810256958,0.5463237166404724,-0.9454302787780762,0.9996122121810913,0.5450495481491089,0.5509874820709229,-0.9412193298339844,0.9996519088745117,0.6566836833953857,0.5581482648849487,-0.6823426485061646,0.9994240403175354,0.46773791313171387,0.5725740194320679,-0.6921682953834534,0.9987464547157288,0.673191487789154,0.749782145023346,-0.7362240552902222,0.9578726887702942,0.45838791131973267,0.7923959493637085,-0.738577127456665,0.9698686003684998,0.6648384928703308,0.9448172450065613,-0.8280949592590332,0.9226211309432983,0.46677836775779724,0.9828386306762695,-0.8385240435600281,0.9402661323547363,0.675349771976471,0.988355278968811,-0.8890851736068726,0.861258327960968,0.4552483558654785,1.036645531654358,-0.9061230421066284,0.8864904046058655,0.6556061506271362,0.99181067943573,-0.9059320688247681,0.8797828555107117,0.4816504418849945,1.0317131280899048,-0.9304264187812805,0.906385064125061,0.641070544719696,0.9751573801040649,-0.8377396464347839,0.880482017993927,0.4830297529697418,0.9942970871925354,-0.8524808883666992,0.9004432559013367,0.6183351278305054,0.7386340498924255,0.008110539056360722,0.9990211725234985,0.5198453068733215,0.7374904155731201,-0.008133105002343655,0.9983508586883545,0.6380276083946228,0.9219895005226135,-0.26627200841903687,0.5401255488395691,0.5129835605621338,0.9465202689170837,-0.23662622272968292,0.5250904560089111,0.6113979816436768,1.0400279760360718,0.20493197441101074,0.04031786695122719,0.5361985564231873,1.0291516780853271,0.2154533863067627,0.04250946268439293,0.6030375957489014,1.0488659143447876,0.2442963868379593,0.04160001873970032,0.5429427623748779,1.0364042520523071,0.2546660900115967,0.03630209341645241,0.6224724650382996,1.127502202987671,0.09020473062992096,0.050027430057525635,0.5371666550636292,1.1067910194396973,0.10468266904354095,0.05693548545241356
0.0,0.5555089712142944,0.5284416079521179,-1.0163534879684448,0.9992074370384216,0.5662816762924194,0.49605420231819153,-1.0037795305252075,0.9988811612129211,0.5738744139671326,0.49349668622016907,-1.0038421154022217,0.9988353252410889,0.5804327726364136,0.4910753667354584,-1.0040514469146729,0.9984161853790283,0.5411913394927979,0.4994647800922394,-1.0010173320770264,0.9985896348953247,0.5340327024459839,0.498788446187973,-1.0011842250823975,0.9986084699630737,0.5276269912719727,0.4974614381790161,-1.0014104843139648,0.9983454942703247,0.5948058366775513,0.48139700293540955,-0.8461735844612122,0.9985325932502747,0.5186530947685242,0.488329142332077,-0.8314758539199829,0.9989601969718933,0.5700997114181519,0.5461645126342773,-0.951011061668396,0.9995983242988586,0.545100212097168,0.5499771237373352,-0.9464161992073059,0.999642014503479,0.6567925214767456,0.5581815838813782,-0.679510772228241,0.9994361400604248,0.4681231379508972,0.5720556974411011,-0.688648521900177,0.998723566532135,0.6737636923789978,0.7516995072364807,-0.7336947917938232,0.9615161418914795,0.458575963973999,0.7922815084457397,-0.7399514317512512,0.9723206162452698,0.6662148833274841,0.9471921324729919,-0.8349848985671997,0.9280912280082703,0.46608996391296387,0.9851096272468567,-0.8414050340652466,0.9432030916213989,0.6788864731788635,0.9902785420417786,-0.8982119560241699,0.8675861954689026,0.4553317427635193,1.0351942777633667,-0.9064322710037231,0.8882535099983215,0.6596826314926147,0.992321252822876,-0.916052520275116,0.8851404190063477,0.48178237676620483,1.0321167707443237,-0.9305432438850403,0.9075378775596619,0.6462222337722778,0.9721086621284485,-0.8457846641540527,0.8846781253814697,0.47945183515548706,0.9973862767219543,-0.8553625345230103,0.9005942940711975,0.6180754899978638,0.7375883460044861,0.007120308466255665,0.9990513324737549,0.5198410749435425,0.7329232096672058,-0.0071007139049470425,0.9982594847679138,0.6385199427604675,0.9215191602706909,-0.24464423954486847,0.5151791572570801,0.513452410697937,0.9438250064849854,-0.1978185921907425,0.5022110342979431,0.6085478067398071,1.0264514684677124,0.27666783332824707,0.03956959769129753,0.5367950201034546,1.0127453804016113,0.2940967381000519,0.03956552967429161,0.6027356386184692,1.028306245803833,0.31844252347946167,0.04097107797861099,0.5429582595825195,1.0137170553207397,0.34086349606513977,0.03408548980951309,0.6094260215759277,1.1112329959869385,0.19013778865337372,0.048347607254981995,0.5439347624778748,1.0867639780044556,0.18883323669433594,0.052818413823843
0.0,0.5556289553642273,0.4933583438396454,-1.0048800706863403,0.9992123246192932,0.5664315223693848,0.45666125416755676,-0.9936021566390991,0.9988640546798706,0.5740265846252441,0.45454978942871094,-0.9936684370040894,0.9988160133361816,0.580540657043457,0.4511549174785614,-0.9938408732414246,0.9984005689620972,0.5420250296592712,0.4602661430835724,-0.9925088882446289,0.9985580444335938,0.5352131128311157,0.45970073342323303,-0.9926453828811646,0.9985665678977966,0.5291685461997986,0.45650774240493774,-0.9928268194198608,0.9982879161834717,0.5955739617347717,0.4425087869167328,-0.8444250822067261,0.9985095262527466,0.5189337730407715,0.454499214887619,-0.8353660702705383,0.9988127946853638,0.5701285600662231,0.5076016187667847,-0.941766083240509,0.9995988607406616,0.5455971956253052,0.511134684085846,-0.9397189021110535,0.9996443390846252,0.6568668484687805,0.5145000219345093,-0.6982845664024353,0.9994373917579651,0.4676213264465332,0.5378665924072266,-0.6981254816055298,0.9986298084259033,0.6767004132270813,0.7202373147010803,-0.7697190642356873,0.9650640487670898,0.4592162072658539,0.7651321291923523,-0.7672686576843262,0.9746030569076538,0.6761630773544312,0.9134727120399475,-0.8752787709236145,0.9342328310012817,0.4619927406311035,0.9540538191795349,-0.8689850568771362,0.9467787146568298,0.6870001554489136,0.9609723687171936,-0.9439560770988464,0.8772047758102417,0.4458281397819519,1.00575852394104,-0.9367396235466003,0.8936509490013123,0.6657319664955139,0.96694415807724,-0.9628936648368835,0.8932965993881226,0.4617299437522888,0.9910104870796204,-0.9620392918586731,0.9116125702857971,0.6563799977302551,0.9469559192657471,-0.8872365951538086,0.8922241926193237,0.469503790140152,0.9694894552230835,-0.8844639658927917,0.9034988880157471,0.618304967880249,0.6819583773612976,0.007575175259262323,0.999077320098877,0.5198889970779419,0.6851240992546082,-0.007558912970125675,0.9981158375740051,0.6506844758987427,0.8089503049850464,-0.22933650016784668,0.52761310338974,0.5132502317428589,0.8706279993057251,-0.1156354546546936,0.4929366111755371,0.6168290376663208,0.8598855137825012,0.3067423105239868,0.04141465947031975,0.53164142370224,0.8929497599601746,0.32918375730514526,0.03883006051182747,0.6046305894851685,0.8546480536460876,0.3568785786628723,0.04267766326665878,0.5374168157577515,0.8901770114898682,0.3707433342933655,0.03265557065606117,0.6302450895309448,0.9436671137809753,0.25587624311447144,0.049792151898145676,0.5390127897262573,0.9596803784370422,0.25365689396858215,0.05092788115143776
0.0,0.5558484792709351,0.48091623187065125,-0.9759926795959473,0.9992245435714722,0.5665205717086792,0.44411221146583557,-0.9606630206108093,0.9987977147102356,0.5740643739700317,0.441718190908432,-0.9607287645339966,0.998750627040863,0.5808064937591553,0.4401480555534363,-0.9608792066574097,0.9982575178146362,0.5427294969558716,0.4483714997768402,-0.9592686891555786,0.9985103011131287,0.5361588597297668,0.44785481691360474,-0.9593879580497742,0.9985364079475403,0.5304475426673889,0.4470108151435852,-0.9595454931259155,0.9982163906097412,0.5966097116470337,0.435066819190979,-0.8154413104057312,0.9983990788459778,0.5207058787345886,0.4448865056037903,-0.8060043454170227,0.9987447261810303,0.5705009698867798,0.4999581575393677,-0.916469931602478,0.9995926022529602,0.5459566712379456,0.5016910433769226,-0.9131287336349487,0.999648928642273,0.6559869647026062,0.511437177658081,-0.6711872816085815,0.9993894696235657,0.4673268795013428,0.5368034243583679,-0.6867674589157104,0.9985339641571045,0.6779452562332153,0.714859664440155,-0.7424183487892151,0.9683091044425964,0.46535930037498474,0.7524011731147766,-0.7504631876945496,0.9768529534339905,0.67847740650177,0.9105432033538818,-0.8085833787918091,0.9394516944885254,0.4608674943447113,0.9463972449302673,-0.8564163446426392,0.950741708278656,0.687610924243927,0.957987904548645,-0.8659493327140808,0.8846080303192139,0.44485312700271606,1.005271553993225,-0.922391414642334,0.9000061750411987,0.6677180528640747,0.9634214043617249,-0.8882891535758972,0.8994113802909851,0.46639585494995117,0.9996700286865234,-0.9486347436904907,0.9166613221168518,0.6595495939254761,0.9429123401641846,-0.8199852705001831,0.898225724697113,0.4682871699333191,0.9727698564529419,-0.8725342750549316,0.9085092544555664,0.6169623136520386,0.6870459318161011,0.00946720503270626,0.9991050958633423,0.5202093124389648,0.6843097805976868,-0.009431121870875359,0.9981117844581604,0.6512565016746521,0.8482690453529358,-0.22714011371135712,0.5461123585700989,0.5121508836746216,0.8783991932868958,-0.12362028658390045,0.49772658944129944,0.6207541823387146,0.8902109861373901,0.331023633480072,0.042600128799676895,0.5259451270103455,0.9130036234855652,0.3075179159641266,0.04286671429872513,0.6075859069824219,0.8832315802574158,0.3838527202606201,0.04455287754535675,0.5335060358047485,0.9116284847259521,0.3499654233455658,0.03399522602558136,0.6343407034873962,0.9679155945777893,0.2983647584915161,0.04926774650812149,0.5255571603775024,0.9793927073478699,0.24658052623271942,0.051492638885974884
0.0,0.5518738031387329,0.4238957166671753,-0.8526849746704102,0.9992859363555908,0.5619809031486511,0.3911232352256775,-0.8372550010681152,0.9988927245140076,0.569707453250885,0.38856589794158936,-0.8373094797134399,0.9988390207290649,0.5767112970352173,0.38620468974113464,-0.8374408483505249,0.9983968734741211,0.5404936075210571,0.3944648504257202,-0.8355019688606262,0.9986329078674316,0.5344563126564026,0.3940097391605377,-0.835614025592804,0.9986463785171509,0.5290555357933044,0.3933768570423126,-0.8357445597648621,0.9983586668968201,0.5938321352005005,0.38126590847969055,-0.7117898464202881,0.9984993934631348,0.5206680297851562,0.38996973633766174,-0.7030459046363831,0.9987964034080505,0.5675115585327148,0.44403311610221863,-0.8020285367965698,0.9996241927146912,0.5440846681594849,0.44658881425857544,-0.7990659475326538,0.9996774792671204,0.6560320854187012,0.4816448390483856,-0.6050814390182495,0.9994118809700012,0.4725206792354584,0.49819818139076233,-0.6089075803756714,0.998441755771637,0.6794547438621521,0.7009097337722778,-0.6574705243110657,0.9712778329849243,0.4765508770942688,0.7237745523452759,-0.648745059967041,0.9769873023033142,0.6763550043106079,0.9070233106613159,-0.7310524582862854,0.9444679021835327,0.4617937207221985,0.9270487427711487,-0.7197756171226501,0.9503323435783386,0.6881181597709656,0.9544745087623596,-0.7869037985801697,0.8925329446792603,0.4577569365501404,0.9834083318710327,-0.7823720574378967,0.8969431519508362,0.6686388254165649,0.9584686160087585,-0.8112195730209351,0.9060894250869751,0.46837568283081055,0.9760248064994812,-0.8057879209518433,0.9138942956924438,0.6598007082939148,0.9394468069076538,-0.7433350682258606,0.9048374891281128,0.46885648369789124,0.9540504813194275,-0.7337484955787659,0.9070004820823669,0.620558500289917,0.6703965663909912,0.00899073388427496,0.9991893172264099,0.524868905544281,0.6657735705375671,-0.009029461070895195,0.9982780814170837,0.6661683320999146,0.8173965215682983,-0.13498851656913757,0.5479217171669006,0.5129013061523438,0.8113154172897339,-0.07925362139940262,0.49058544635772705,0.6296752691268921,0.7771404385566711,0.3781934380531311,0.04116319864988327,0.5281428098678589,0.7899705171585083,0.3239656090736389,0.04246697574853897,0.6174148321151733,0.7594103217124939,0.430701345205307,0.04244515672326088,0.5359071493148804,0.7821512222290039,0.36548590660095215,0.032555799931287766,0.6356462240219116,0.8223916888237,0.4014877378940582,0.04717908427119255,0.5359934568405151,0.8318060040473938,0.31281358003616333,0.0504799447953701
0.0,0.5569002628326416,0.38992273807525635,-0.7476369142532349,0.99913090467453,0.5691496133804321,0.3554450273513794,-0.7349528074264526,0.9983103275299072,0.5782778859138489,0.35427147150039673,-0.7350099086761475,0.9980478882789612,0.5873450636863708,0.3531758487224579,-0.7352052927017212,0.9977696537971497,0.5458489656448364,0.35609492659568787,-0.7290375232696533,0.997994601726532,0.5378268361091614,0.35531601309776306,-0.7291126847267151,0.9977695941925049,0.5302993059158325,0.3546067476272583,-0.7292543053627014,0.9975953102111816,0.6024981141090393,0.354204386472702,-0.622147262096405,0.9974709153175354,0.5217177867889404,0.35641685128211975,-0.5949105620384216,0.9974403381347656,0.5677008628845215,0.41755783557891846,-0.7014010548591614,0.9995606541633606,0.5455922484397888,0.41234853863716125,-0.6933731436729431,0.9996455311775208,0.6560395956039429,0.44570109248161316,-0.5233035683631897,0.9993244409561157,0.4766390919685364,0.4545052647590637,-0.48052978515625,0.9981119632720947,0.6882546544075012,0.6562158465385437,-0.5444151163101196,0.9736706614494324,0.4815342426300049,0.6755539774894714,-0.4821476936340332,0.973334789276123,0.6806548237800598,0.8702967166900635,-0.5595665574073792,0.9474747776985168,0.46229466795921326,0.8734342455863953,-0.5176121592521667,0.9431713223457336,0.6911530494689941,0.9157546162605286,-0.601402759552002,0.8947268128395081,0.46993762254714966,0.9135557413101196,-0.5575443506240845,0.8789440393447876,0.6720370650291443,0.9215651154518127,-0.6217018365859985,0.90752774477005,0.4693971276283264,0.9234634637832642,-0.5795378684997559,0.8972504734992981,0.6674984693527222,0.8998435139656067,-0.5672909021377563,0.9061845541000366,0.5045412182807922,0.8965957164764404,-0.5283035635948181,0.8924717307090759,0.6262412667274475,0.6191405057907104,0.008734460920095444,0.9991653561592102,0.5335029363632202,0.6184923648834229,-0.008782372809946537,0.9982980489730835,0.6649107336997986,0.7470139861106873,-0.31073930859565735,0.5302404761314392,0.5119937658309937,0.7202482223510742,-0.32482126355171204,0.47590720653533936,0.6402692794799805,0.809522807598114,0.13364270329475403,0.04307116940617561,0.504877507686615,0.8348362445831299,-0.004506831057369709,0.06399206072092056,0.630374550819397,0.8110780715942383,0.1747482717037201,0.04309726133942604,0.513491153717041,0.8471739888191223,0.024790987372398376,0.04122048616409302,0.6548376679420471,0.875806987285614,0.08052418380975723,0.04757288843393326,0.4810274541378021,0.9011791944503784,-0.10945206880569458,0.06440772861242294
0.0,0.5528007745742798,0.4277476668357849,-0.7382441759109497,0.9991231560707092,0.5692379474639893,0.3829064667224884,-0.7357625365257263,0.9982022643089294,0.5782333612442017,0.3814516067504883,-0.7358043193817139,0.997938334941864,0.5870847105979919,0.38009634613990784,-0.7360259294509888,0.997660219669342,0.5430363416671753,0.3944171667098999,-0.7285361289978027,0.997915506362915,0.5379406809806824,0.38192474842071533,-0.7285711169242859,0.9976761937141418,0.5302959680557251,0.380707710981369,-0.7287043333053589,0.9975006580352783,0.6021642684936523,0.37231194972991943,-0.6427278518676758,0.99727463722229,0.5219689607620239,0.3735564947128296,-0.6115031242370605,0.9972414970397949,0.5654748678207397,0.44752582907676697,-0.695973813533783,0.9995397329330444,0.5452430844306946,0.4420831799507141,-0.6869212985038757,0.9996510744094849,0.6545318365097046,0.44250133633613586,-0.5346345901489258,0.9993488192558289,0.482788622379303,0.4459930658340454,-0.47520798444747925,0.998210608959198,0.6879697442054749,0.6443672180175781,-0.539024293422699,0.9759454131126404,0.4876977801322937,0.6569534540176392,-0.4573543071746826,0.9675127863883972,0.6782092452049255,0.8605984449386597,-0.5497263073921204,0.9511693716049194,0.4833757281303406,0.8311952352523804,-0.49238914251327515,0.9364706873893738,0.6880668997764587,0.9130948781967163,-0.5944915413856506,0.8982506990432739,0.4719805121421814,0.8726422786712646,-0.5272260308265686,0.8622224926948547,0.6688212752342224,0.9170042872428894,-0.6081527471542358,0.9106606245040894,0.48554715514183044,0.8746007084846497,-0.5527871251106262,0.8835384845733643,0.6626921892166138,0.8918365836143494,-0.5549859404563904,0.9083912968635559,0.5049583315849304,0.8588840365409851,-0.5037103295326233,0.8787792921066284,0.6269423961639404,0.5917931795120239,0.0036077729891985655,0.9992202520370483,0.5383757948875427,0.5861532092094421,-0.0036331657320261,0.9984577298164368,0.6556275486946106,0.7419687509536743,-0.045592471957206726,0.5144596695899963,0.5114193558692932,0.6957994103431702,-0.2898174226284027,0.4879615306854248,0.6362240314483643,0.7928420901298523,0.4770185947418213,0.04274330660700798,0.5071873068809509,0.8140295147895813,-0.03375851735472679,0.08945900946855545,0.6266771554946899,0.7922486066818237,0.5265818238258362,0.041981082409620285,0.5154567956924438,0.8309541344642639,-0.009864396415650845,0.04799751192331314,0.649353563785553,0.8641176223754883,0.46271443367004395,0.04631800577044487,0.4872840940952301,0.8829935193061829,-0.1330782026052475,0.08676810562610626
1.0,0.5731296539306641,0.16903875768184662,-0.8081380724906921,0.9995407462120056,0.581836462020874,0.15322038531303406,-0.7756186127662659,0.9987041354179382,0.5886313319206238,0.15408188104629517,-0.7757150530815125,0.9986303448677063,0.5952271223068237,0.15533113479614258,-0.7758464813232422,0.998378574848175,0.5620109438896179,0.15328438580036163,-0.7806517481803894,0.9984369277954102,0.5541035532951355,0.1546822041273117,-0.7808526754379272,0.9984053373336792,0.5461550951004028,0.15689000487327576,-0.7810147404670715,0.9980363249778748,0.6062127947807312,0.1787196695804596,-0.6204520463943481,0.9978253245353699,0.5260584354400635,0.18983402848243713,-0.6431750059127808,0.9976254105567932,0.5856350660324097,0.20184053480625153,-0.7512871026992798,0.9997316002845764,0.5593411326408386,0.2013280689716339,-0.7594574093818665,0.9997769594192505,0.661016047000885,0.3329581618309021,-0.5121119022369385,0.9993398785591125,0.47425222396850586,0.3605597913265228,-0.5642070174217224,0.9959949254989624,0.6682289838790894,0.5563733577728271,-0.48322534561157227,0.9865477681159973,0.4883236289024353,0.5663509964942932,-0.5364025831222534,0.9786444902420044,0.6606746912002563,0.7515633702278137,-0.5315821766853333,0.9595858454704285,0.4662087559700012,0.749956488609314,-0.5740197896957397,0.9510173201560974,0.6705003976821899,0.8006488680839539,-0.585607647895813,0.8998827338218689,0.4539133906364441,0.7951477766036987,-0.6260806918144226,0.8849215507507324,0.6453244090080261,0.7981777191162109,-0.6029137372970581,0.9060264229774475,0.4684545397758484,0.7973499298095703,-0.6603690981864929,0.8984184265136719,0.6392471790313721,0.7806607484817505,-0.5428776144981384,0.9053923487663269,0.4728967249393463,0.7812550663948059,-0.592943549156189,0.895071268081665,0.6290444731712341,0.5547040700912476,-0.0072242626920342445,0.9996204972267151,0.5312507748603821,0.5655423402786255,0.007134823594242334,0.9992228150367737,0.6445682644844055,0.7216466665267944,0.21287930011749268,0.5265367031097412,0.5394176840782166,0.7468777894973755,0.22932422161102295,0.4325353801250458,0.6394575834274292,0.836344838142395,0.7069166898727417,0.20421025156974792,0.546912431716919,0.8600311875343323,0.6828790903091431,0.21262328326702118,0.6336879134178162,0.8467673659324646,0.7496652007102966,0.14338231086730957,0.5565286874771118,0.8710076212882996,0.7234122157096863,0.1276228427886963,0.6651725172996521,0.9127824902534485,0.6266037225723267,0.17994052171707153,0.5312705636024475,0.9377109408378601,0.5657169222831726,0.19593191146850586
1.0,0.5771448016166687,0.17406480014324188,-0.5698047280311584,0.9996095895767212,0.5869932770729065,0.1598738133907318,-0.5379658937454224,0.999013364315033,0.5930368900299072,0.16101162135601044,-0.538184404373169,0.9989423751831055,0.5991785526275635,0.16259761154651642,-0.538362979888916,0.9988963603973389,0.5688921213150024,0.16117309033870697,-0.5343260169029236,0.9988487958908081,0.5622580051422119,0.1630924642086029,-0.5343924760818481,0.9987455606460571,0.5560953617095947,0.16548079252243042,-0.5346192121505737,0.9986355900764465,0.607164204120636,0.18474626541137695,-0.3449319899082184,0.9985585808753967,0.5417900681495667,0.19055642187595367,-0.32679274678230286,0.9981593489646912,0.5895474553108215,0.20083318650722504,-0.4979129433631897,0.9997959733009338,0.5657932758331299,0.20063257217407227,-0.4930066466331482,0.9997653961181641,0.6803649067878723,0.3409595191478729,-0.2365569770336151,0.9994844794273376,0.490369975566864,0.3458428382873535,-0.18641170859336853,0.998043954372406,0.6797129511833191,0.5459429025650024,-0.13966317474842072,0.9824402332305908,0.48039308190345764,0.5357847213745117,-0.079283706843853,0.9739704132080078,0.6652477383613586,0.7290898561477661,-0.280381977558136,0.9356242418289185,0.4418483376502991,0.7022478580474854,-0.22482597827911377,0.9238829016685486,0.6720266938209534,0.7753754258155823,-0.3385739028453827,0.8703854084014893,0.42752084136009216,0.7479318380355835,-0.2726229727268219,0.849524199962616,0.6567637324333191,0.7767460346221924,-0.3861975073814392,0.8755499720573425,0.4343233108520508,0.7502095103263855,-0.341643750667572,0.8632155656814575,0.6510884761810303,0.7589729428291321,-0.3010980486869812,0.8776426911354065,0.44037723541259766,0.7376134991645813,-0.2560041546821594,0.8678193688392639,0.6325953006744385,0.7078700661659241,-0.023048387840390205,0.9985678791999817,0.519561767578125,0.7007793188095093,0.023184601217508316,0.9984962940216064,0.6420004367828369,0.939181923866272,0.008763988502323627,0.6249852776527405,0.5096689462661743,0.9337095022201538,0.06923796236515045,0.6109017729759216,0.6261325478553772,1.1297085285186768,0.5685032606124878,0.2187172919511795,0.5088315606117249,1.1435177326202393,0.5258824825286865,0.26149460673332214,0.6207997798919678,1.1503857374191284,0.615162193775177,0.16008487343788147,0.5127858519554138,1.1714177131652832,0.5643438100814819,0.20455411076545715,0.6302070617675781,1.2132198810577393,0.42471742630004883,0.15129265189170837,0.5018711090087891,1.2182884216308594,0.33814099431037903,0.2087322622537613
